"louvain";"two mode";"id";"text"
"1";"column";"1329";"5e387a72000682ff351014c6_Starcrossed"
"2";"row";"133";"Magische Wesen"
"1";"row";"1330";"Mulciber"
"4";"column";"1331";"5e388dcd0002cea83431bed4_Nur-eine-Nacht-Arbeitstitel"
"3";"column";"1332";"5e389799000b6d9622ed2f7d_Ausbruch-aus-dem-Teufelskreis"
"4";"column";"1333";"5e389c03000b8a0aa8f6771_Der-Fruehjahrsball"
"0";"column";"1334";"5e38a3b6000b21c616063335_Eine-neue-Aera"
"5";"column";"1335";"5e39335b000b47f41baca771-Februar-Tromso-by-Rosalie18"
"5";"column";"1336";"5e394a930000369a167a53eb_end-the-world-as-we-know-it"
"1";"column";"1337";"5e395c800005386a178a42b8_WRITINGS-ON-THE-WALL-Marauders-Time"
"0";"column";"1338";"5e398bc7000a39ea331df354_Florence-Potter-und-das-Geheimnis-des-Drachens"
"4";"column";"1339";"5e3992d0000b8a0a21d7480a_Japanische-Kirschbluete"
"1";"column";"134";"534997a800037f5227cf0030_Season-Two"
"0";"column";"1340";"5e39b290000ba2f238609fe5_The-Counter-curse--Dramione"
"1";"column";"1341";"5e39eebf000ba3281f10a04f_Die-Kindheit-des-Sirius-Black"
"4";"column";"1343";"5e3b02ad000228422c7fac57_Potter-1608"
"0";"column";"1344";"5e3b332f000ba3251d8c6984_Die-vergessene-Slytherin"
"1";"column";"1345";"5e3bfdfc0007d7be38e62dd3_Schlammblut--Severus-Snape"
"0";"column";"1346";"5e3c273f000514ca1c5483e5_Der-Fluch-der-See-Drarry"
"0";"column";"1347";"5e3c50f3000a142b3b60869e_Harry-Potter-und-die-wilden-Maenner-in"
"2";"column";"1348";"5e3ca6710002fa4a393f7815_The-Promised-One"
"3";"column";"1349";"5e3d24dd0008622e1b24dfa6_Foolproof"
"1";"column";"135";"53518132000349e82675668c_Toujours-Pur--Stets-unbefleckt"
"3";"column";"1350";"5e3d2a18000b5619384bb384_Second-Life--Change-the-books"
"0";"column";"1351";"5e3d6c120003ecfd3a67f0f3_Geliebter-Feind"
"2";"column";"1352";"5e3d9b160009ea2e37ca53cf_Machtspiel--der-neue-Lord"
"1";"column";"1353";"5e3db5550007d7be83bbb14_Best-Friend-Zone--Jily-OneShot"
"3";"column";"1354";"5e3dce91000a45f02dd29214_Strafarbeit-eine-Harry-Potter-Fanfiction"
"9";"column";"1355";"5e3dd3730009e7162cec7dfd_Rundgang-mit-Geist"
"4";"column";"1356";"5e3dd8fe000b6f8512333b8a_Geraubter-Traum"
"2";"column";"1357";"5e3e79f5000b71773169cfc7_Mein-schwarzer-Engel"
"2";"column";"1358";"5e3ec241000ba56ec2df26b_The-girl-who-shattered-time"
"0";"column";"1359";"5e3f07160003404425da8445_Tuer-Nummer-Drei"
"5";"row";"136";"Rabastan Lestrange"
"8";"column";"1360";"5e3f19170006447a208bc910_Sophia--das-erste-Jahr-in-Hogwarts"
"2";"column";"1361";"5e3f357200023c85d0d847d_Dont-go"
"1";"column";"1362";"5e3f49150007d7be372acc0c_See-you-again--Sirius-Black"
"0";"column";"1363";"5e3f6477000027e318a09900_DOOMSTEAM"
"0";"column";"1364";"5e3fbf7c000963942775a2a9_Der-neue-Doctor"
"9";"column";"1365";"5e3fc8560009c7b122a7428b_Die-zweite-Prophezeiung"
"4";"column";"1366";"5e4034810004f5e1383fbec5_A-Life-of-Love-Trust-and-Hope"
"5";"column";"1367";"5e403acf000af4f32a3b263b_Liebe-auf-etwas-anderen-Wegen"
"3";"column";"1368";"5e40467d0003d02919697048_Severus-und-Hekate"
"0";"column";"1369";"5e40538c00072cd71a125c29_Sternenkunde"
"3";"column";"137";"536d3dce00026eb02710e39b_Bis-zum-bitteren-Ende"
"1";"column";"1370";"5e412997000b70de21303ded_I-solemnly-swear-that-I-am-up"
"6";"column";"1371";"5e4129b100051495237bd03d_Viktor"
"3";"column";"1372";"5e4149af00034044d893936_A-Dolls-Tale-Die-Leiden-einer-Tapferen"
"1";"column";"1373";"5e414c010001ae611c90a75b_Vergessen-heisst-nicht-ungeschehen"
"0";"column";"1374";"5e4152ea000ba70322f6c77c_Dramione-Gefangen-im-Herzen-des-Ozeans"
"0";"row";"1375";"Goyle sr."
"4";"column";"1376";"5e4160de000b7b64102731ab_Wirklich-Gefuehlskalt"
"0";"column";"1377";"5e41be0b000b1dbe1892c162_Diese-Augen"
"9";"column";"1378";"5e41c877000ba5ad16c7c278_Between-potions-and-snakes"
"8";"column";"1379";"5e41d3d9000b47f437f5d14a-Februar-Mein-Spiegelbild-by-Anni98"
"3";"column";"138";"5377b3710000b7042f7609d6_Auf-Umwegen-zur-Weasley"
"4";"column";"1380";"5e4291740003ef652a100465_Die-Halbblutprinzessin"
"2";"column";"1381";"5e42a82f0003af7a199241e3_Harry-Potter-und-der-junge-dunkle-Lord"
"1";"column";"1382";"5e42acac00073e4a33b04380_Prison-Break-Sirius-Ausbruch-aus-Askaban"
"0";"column";"1383";"5e42ad9400034044214ae644_Schmackhafte-Flecken-und-ein-Unertraeglicher-Potter-und"
"4";"column";"1384";"5e42c20500047d5233d9f2e0_Arbitrium-Liberum"
"0";"column";"1385";"5e42c2b60000983119060a13_Kaputt"
"2";"column";"1387";"5e43009b000b4431134097ad_Ein-Valentinstag-nach-Weasleyscher-Art"
"3";"column";"1388";"5e4307d70002fa4a2ffed884_Skikurs-fuer-Fortgeschrittene"
"2";"column";"1389";"5e436454000b648015908263_Ein-Traum-wird-wahr"
"3";"row";"139";"Katie Bell"
"1";"column";"1390";"5e43f04400012456b7f6488_Zigarettenqualm"
"4";"column";"1391";"5e441629000a6998213528be_SeelenFarbenLiebe"
"5";"column";"1392";"5e442140000ba32815731beb_Black-Zwillinge"
"4";"column";"1394";"5e4451780002fa4a23853417_A-Long-Way-To-The-Starting-Point"
"4";"column";"1395";"5e4452930006ffa531837c36_Wenn-du-es-koenntest-wuerdest-du-es"
"0";"column";"1396";"5e4531c6000943063272c42b_Dont-know-who-you-are"
"5";"column";"1397";"5e454dc00004156227ef718f_muddy-pureblood--Dramione"
"4";"column";"1398";"5e45590a000b2ded2291287a_Die-DurchdieZeitGefallene"
"0";"row";"14";"Hermine Granger"
"3";"row";"140";"Roger Davies"
"2";"column";"1400";"5e4579f2000b641d102ef27a_Leben-von-Harry-nur-anders"
"5";"column";"1401";"5e460efd000b6489f798912_Fing-Valentine"
"4";"column";"1402";"5e462a78000b4d3a27ebd5d2_Rosen"
"0";"column";"1403";"5e4633dd00072cd73aa319da_Happy-End"
"3";"column";"1404";"5e4647b3000b6d962d65443c_Schmetterlingskuesse"
"3";"column";"1405";"5e4650660009ab1c35c39764_A-Valentines-Surprise"
"5";"column";"1406";"5e467d9e000abf0b363e855f_Die-fehlende-Schwester"
"2";"column";"1407";"5e468257000ba9a6239b5570_Dynasty-Grindeldore-Teil-1"
"7";"column";"1408";"5e46cefe000b2ded2ae621a0_Anders"
"5";"column";"1409";"5e46dfde000a7e5a23fdb985_Valentinstag-ala-Todesser"
"0";"column";"141";"538f6ee00000b378365b7aff_Consequences-of-Meddling-With-Time"
"0";"column";"1410";"5e46e1c20006acda2f06e860_Besessen"
"4";"column";"1411";"5e46f3a00002fa4a1c36f8d8_An-End-To-The-Loneliness"
"0";"column";"1412";"5e470955000b47f46877089-Februar-Naechster-Schritt-by-Rosalie18"
"5";"column";"1413";"5e470bfa0005ab5a38754322_Gespraech-im-Cafe"
"0";"column";"1414";"5e471ff6000a33543a4ffe08_Bunny"
"5";"column";"1415";"5e47249e000abe1e11919108_Tod-aus-der-Vergangenheit"
"4";"column";"1416";"5e47ea26000b2ded1b934f9b_Mitternachtsparty-in-der-grossen-Halle"
"0";"column";"1417";"5e47ee7100082c1bd915a08_Erschuetterung-zweier-Welten"
"0";"column";"1419";"5e483240000b8a0a7a05e04_ValentinsDay"
"3";"column";"142";"53a6c0c60002a99d2c358d72_Girl-with-a-thousand-faces"
"9";"column";"1420";"5e485e3100061fd42f31cb8a_Einfach-Skandaloes"
"0";"column";"1421";"5e487c6d000240962eee4940_Kein-langweiliges-Jahr-in-Hogwarts"
"0";"column";"1422";"5e493f2d0000816817689ef8_Dementor"
"1";"column";"1423";"5e499106000bab741d37c02c_Das-7-Schuljahr-von-James-Potter"
"3";"column";"1424";"5e49d33200014eed1e7f9ec7_Das-Gewicht-der-Schatten"
"3";"column";"1425";"5e4aa08d0003a6e8965c9ee_The-Life-Afterwards"
"0";"column";"1426";"5e4ac618000ad68739167d5d_Der-7-Horkrux"
"0";"column";"1427";"5e4acb2c000aed5b22862346_Auf-der-Bruestung"
"1";"column";"1428";"5e4af220000b97962b3e76b8_Thalia-Lupin--Ein-Jahr-voller-Geheimnisse"
"3";"column";"1429";"5e4afdfd0001477b228bd3c5_Verraeter"
"1";"column";"1430";"5e4b0185000b4d3a300193e5_One-Shot-Sammlung"
"2";"column";"1431";"5e4b023e00061f481bd5c6aa_Wenn-eh-alles-egal-ist"
"1";"column";"1432";"5e4b4994000abcec1353d96a_Die-die-ihm-dreimal-die-Stirn-boten"
"5";"column";"1433";"5e4c04f100056d221797f4a9_Zum-allerletzten-Mal"
"8";"column";"1434";"5e4c59ec0005ebb8336d36f0_Second-Thoughts"
"7";"column";"1435";"5e4d0e540007d6443974a3c8_The-alley-with-no-name"
"3";"column";"1436";"5e4d0edd000030902f679422_Invasion-der-Geister"
"0";"column";"1437";"5e4d132b000aa468d972107_Der-Preis-des-Krieges"
"5";"column";"1439";"5e4d818b000b47f41aa44bbc-Februar-Die-Annehmlichkeiten-der-Muggelwelt-by"
"0";"column";"144";"53b06f8600015e622c232034_Immer-wenn-du-schlaefst"
"7";"column";"1440";"5e4d978d000b29fa2c7cee16_Der-widerspenstigen-Zaehmung"
"1";"column";"1441";"5e4e32f2000b47f49611bb3_20-26-Februar-Die-vier-Herumtreiber-und"
"3";"column";"1442";"5e4e390b0007c84c1267dca9_How-to-become-an-Animagus"
"0";"column";"1443";"5e4ee533000b777d156c75a7_Dunkelheit"
"0";"column";"1444";"5e4ee76b000784c0aefc79b_Der-Sohn-des-Halbblutprinzen"
"4";"column";"1445";"5e4ee86d0002fa4a18dc9b45_Breaking-Barriers"
"2";"column";"1446";"5e4eeba800099715114fc88b_Gone-with-the-wind"
"8";"column";"1447";"5e4ef1e6000614fe2fe843d8_About-Love"
"4";"column";"1448";"5e4ef61c000897112f85542c_Wiedersehen-im-Himmel"
"5";"column";"145";"53e3b5940000872f18ed2d90_Being-Mrs-Malfoy"
"8";"column";"1450";"5e4fe276000b5f9720d6e183_Mein-liebster-Feind"
"2";"column";"1451";"5e5066d500020f0118fe7746_Little-Snake"
"0";"column";"1452";"5e50db7d000092bdec1788b_A-panthers-heart"
"0";"column";"1453";"5e50edf70002f46838dbf761_WDUR-Selbst-ist-die-Frau"
"0";"column";"1454";"5e50f9b70009d65d166a202a_Erkenntnisse"
"3";"column";"1455";"5e510f8e000a8a793b16d7f9_RPG-von-Kuller--Keksi--Wir"
"1";"column";"1456";"5e512841000baf642181f091_Liebe-Eine-komlizierte-Sache-Remus-und-Nymphadora"
"1";"column";"1457";"5e517f7a000baf88273f9ebf_Die-Schuld-des-Peter-Pettigrew"
"0";"column";"1458";"5e518d0d000aa5d96a203fa_The-Show-must-go-on"
"1";"column";"1459";"5e51a81b000a959b1a47ae4d_Melanie-White--the-nicest-girl-in"
"3";"column";"146";"53e3c42700040e4536f9dbc4_Sometimes-Love-needs-a-second-Chance"
"2";"column";"1460";"5e51c34f00023c8518b81fac_We-are-Family"
"2";"column";"1461";"5e51c630000b16262b93789a_Harry-Potter-und-sein-Erbe"
"7";"column";"1462";"5e5242e0000a87dc257c8a79_Lily-Eliana-Potter--ihre-Geschichte-mit"
"1";"column";"1463";"5e527a8b000baf8815f53e2b_Das-Leben-ist-zu-kurz-fuer-Reue"
"0";"column";"1464";"5e527fac000a75a867b40b4_Dramione--Draco--Hermine-feiern-Karneval"
"0";"column";"1465";"5e52805c000b84d32953889b_Der-Erbe-der-Gruender-Die-Visionen"
"2";"column";"1466";"5e52948f0002fa4a188931f2_Contractual-Obligations"
"0";"column";"1467";"5e52c63800082c1b2d79906b_Auswirkungen-einer-Entscheidung"
"6";"column";"1468";"5e52d97c000b581dcfa3d6a_Harry-Potter-und-das-Herz-der-Dementoren"
"3";"column";"1469";"5e52db8d0002ebba14ebf935_Fuck-Away-The-Pain"
"3";"row";"147";"George Weasley"
"3";"column";"1470";"5e537836000175cb1d2d3fb3_Stille"
"3";"column";"1471";"5e53d8e1000b2ded2b8e5513_Das-Klavier-in-der-Ecke"
"4";"column";"1473";"5e53ecd80003ffa9e3858ad_Genug-fuer-heute"
"1";"column";"1474";"5e5411e800051e6b34774521_Und-natuerlich-geschah-es-durch-eine-Wette"
"0";"column";"1476";"5e54e76f000bb1411a83f8ef_Das-Maedchen-das-sein-Herz-eroberte"
"2";"column";"1477";"5e54f765000bb16e30b513ac_Die-Schlange-hoechst-persoenlich"
"0";"column";"1478";"5e55633b000037031cd48e14_Ehrenkodex-unter-Feinden"
"0";"column";"148";"53f4813e0003188e2dd988fd_Der-Fehler-des-spechenden-Huts"
"7";"column";"1480";"5e558192000b6b7a224bd4d9_Harry-Potter-Adventskalender-mit-Ships"
"5";"column";"1481";"5e55894f0008d725dacba52_Family-matters"
"3";"column";"1482";"5e558ea0000bb2673a7bc1fd_Rosalie-Evans"
"3";"column";"1483";"5e559124000bb267e9cf227_Joanna-Mitchell"
"1";"column";"1484";"5e55a1830005242f206c2549_Die-wahre-Geschichte-des-RAB"
"3";"column";"1485";"5e55a3bc0005e4402f5579d6_Eleadora-oder-Daireann-Riddle"
"3";"column";"1486";"5e5693f6000bb2672099bfd1_Lucy-McGowan"
"3";"column";"1487";"5e56a0f6000bb2671d1fc6bb_Arielle-Lakefield"
"3";"column";"1488";"5e56a74e0005ab432e8ff781_Wenn-die-Liebe-dich-einholt"
"4";"column";"1489";"5e56d45900053e9c3977bba2_Die-dunkle-Seite"
"1";"column";"149";"5404a37b000239d11f03f465_James-Potters-Gestaendnis"
"3";"column";"1490";"5e56dcfb0004f827300c2c26_Nur-zwei-Freundinnen"
"5";"column";"1491";"5e5771f8000bb26727743a53_Anabelle-Havens"
"4";"column";"1492";"5e578d2a000bb3541362b28a_Geheime-Rendezvous-und-heimliche-Liebschaften"
"0";"column";"1493";"5e579fef000bb36037eca523_Choe-Chang-und-Hairy-Potter--eine"
"4";"column";"1494";"5e57e0dc000549741b5876e4_Allein"
"7";"column";"1495";"5e580d8a000037033305e1b0_In-the-middle-of-the-night"
"0";"column";"1496";"5e582e6d0008043ed8cbdce_Ein-zweideutiger-Kaesekuchen"
"4";"column";"1497";"5e583841000bb3cc2ec21c0b_Past-Present-Future"
"0";"column";"1498";"5e58b663000a379827c8da5e_Harry-Potter-und-die-Auferstehung-der-Toten"
"5";"column";"1499";"5e58be37000b47f4390580ac-Februar-Nicht-das-von-ihr-gewuenschte"
"0";"row";"15";"Ronald ""Ron"" Weasley"
"2";"column";"150";"540b74b50002612c27954322_Hermines-groesstes-Geheimnis"
"5";"column";"1500";"5e5911a10002fa4a341d9eb5_Carriage-Disaster"
"0";"column";"1501";"5e5a2d590009d65d16811d93_Letztendlich-entscheidest-du"
"1";"column";"1502";"5e5a58370005386a1d6bf3ce_BIG-LIES-LITTLE-TRUTHS"
"1";"column";"1504";"5e5aafff000b2c7f1bc390f9_Von-roten-Decken-mit-weissen-Punkten-Kuscheltieren"
"4";"column";"1506";"5e5abc2a0004e2231a5e8b48_Lost-in-Time--von-Telda"
"4";"column";"1507";"5e5ac77a000997158b60919_To-die-for-manchmal-lohnt-es-sich"
"0";"column";"1508";"5e5ace6d0000bff71c448984_Bevor-wir-leben-koennen"
"6";"column";"151";"54567733000017c12cba3e29_Bulgaria-learns-how-to-win-it"
"9";"column";"1510";"5e5b9cf10005625f22daef8d_Das-Fotoalbum"
"0";"column";"1511";"5e5b9e720008053123e427f6_Criminal-Hogwarts"
"0";"column";"1512";"5e5ba1e400088cd922814ca3_What-if-we-fall"
"4";"column";"1513";"5e5ba424000bb5823883c8f7_Probleme-Flitwicks"
"8";"column";"1514";"5e5baa630002a9813afe393b_falling-for-a-lie"
"4";"column";"1515";"5e5bc7970004c19d35ecc891_Aus-dem-richtigen-Holz--Teil-1"
"0";"column";"1516";"5e5be869000baa81253fee89_Party-mit-Folgen"
"0";"column";"1517";"5e5c03210000378b23b82e07_Liliths-dunkles-Erbe"
"4";"column";"1518";"5e5ce3100008380314c10106_Vergissmeinnicht"
"4";"column";"1519";"5e5cea09000b443125e52612_Liberation--Befreiung"
"3";"row";"152";"Charlie Weasley"
"7";"column";"1521";"5e5d7c9b0003e1a735a62c28_James-Potter-und-der-leere-Zauber"
"4";"column";"1522";"5e5e02550001ae612add266c_Briefe-an-Maddy"
"0";"column";"1523";"5e5e3dc5000bb26739e6a443_Lucy-McQueen"
"1";"column";"1524";"5e5e683b000bb70217009353_Harry-Potter-Oneshots"
"0";"column";"1525";"5e5f881a000a13f58492c55_A-Reason-To-Fight--Drarry-Oneshot"
"0";"column";"1526";"5e5fa24b000a75a8604da2e_Dramione-PS-Ich-vermisse-dich"
"5";"column";"1529";"5e60217c000a1adfa29c8bc_Patenbrueder"
"6";"row";"153";"Viktor Krum"
"1";"column";"1530";"5e602bbd00029cff25f5bab7_Ein-ganz-normaler-Streich"
"3";"column";"1531";"5e60829a000b36e8ac77d78_Jenseits-von-Gut-und-Boese"
"2";"column";"1532";"5e60f690000b9d077611629_Kimberly-und-ihre-Geschichte"
"5";"column";"1533";"5e6129fe000b4a5825afb3c4_Ein-graues-Haar"
"9";"column";"1534";"5e613fde000b6489fd27311_Riding-hard"
"4";"column";"1535";"5e614898000147ef339ed7d4_Always-remember-Us-this-way"
"0";"column";"1536";"5e617e1d000ad687280eb72a_Wo-bist-du"
"1";"column";"1537";"5e620479000bb702d59096a_Black"
"3";"column";"1538";"5e6231cf000bb2673503ed04_Catarina-Hastings"
"3";"column";"1539";"5e623f04000bb26716301fee_Audrey-Preston"
"2";"column";"154";"5476297a00036702d5a9214_Wir-sind-die-Erben"
"1";"column";"1540";"5e627a68000ab9293a58aa52_Whiskey-und-Worte"
"2";"column";"1541";"5e6285bf000b47f4340b33bd-Maerz-In-Aurorenhand-by-Ginada"
"5";"column";"1542";"5e62a69c000abf0b2f4f733a_Todesserdrabbles---Erster-Krieg"
"1";"column";"1543";"5e62bdea00035987ec5c535_Bittersweet-Remus-Lupin"
"0";"column";"1544";"5e637b2a000b64892b229632_Playing-hard"
"1";"column";"1545";"5e6384d0000b801a2c403511_Romulus-und-Remus"
"1";"column";"1546";"5e638c2e000b801a8d3b285_Die-4-Freunde"
"3";"column";"1547";"5e63996c00023c853b3fc7c1_Afterlife"
"0";"column";"1548";"5e63c529000037033580131c_Der-Anwalt-Ihres-Vertrauens"
"0";"column";"1549";"5e63c6a7000b7d8037496fc0_DRARRY"
"0";"row";"155";"Astoria Greengrass"
"4";"column";"1550";"5e63f43f000a1adf107a3766_Heute-in-elf-Jahren"
"1";"column";"1551";"5e63ff1b000b17c73a90aabe_Harry-Potter-und-die-Regeln-der-Zeit"
"0";"column";"1552";"5e640741000805b51698c446_Die-Hochzeit-meines-besten-Feindes"
"0";"column";"1553";"5e641339000b291c305756b5_Endlich-die-Wahrheit"
"4";"column";"1554";"5e64d8820005625f282aef32_Der-letzte-Weg-ist-lang"
"0";"column";"1555";"5e64eda10007dbc02303e9b1_Save-me-Im-lost-Teil-2-von"
"8";"column";"1556";"5e650ca60003a58fd0f0fe1_Mut-zahlt-sich-aus"
"3";"column";"1557";"5e650e450003a58f178a89a7_Die-Neuentwicklung"
"7";"column";"1558";"5e65284e000bad272fd456bb_Tom-Dleidr--der-dritte-Sohn"
"7";"row";"1559";"Roxanne Weasley"
"0";"column";"156";"549972c10000358c29c28f75_Running-on-Air-Wie-auf-Wolken-Ubersetzung"
"9";"column";"1560";"5e655ad7000bb36024e2a083_How-to-slither-in"
"4";"column";"1561";"5e6656dc000b47f41daaf1ce-Maerz-Brauen-by-Ginada"
"0";"column";"1562";"5e668b5a000bbc33234abb12_I-will-always-love-you"
"5";"column";"1564";"5e67634a000abf0b1fe62369_Todesserdrabbles---Zweiter-Krieg"
"1";"column";"1565";"5e677f06000b5619239e01d6_How-to-be-a-Niffler--The"
"1";"row";"1566";"Dorea Potter"
"9";"column";"1567";"5e679bc600000fad123806b3_Wie-man-eine-Todesserin-rettet"
"3";"column";"1568";"5e67ab70000a88cc2ad2041e_Seelenfrieden"
"4";"column";"1569";"5e67d489000bb3601934d7b1_How-to-cast-Professor-Snape"
"1";"column";"157";"54a6ec28000189b0217fd337_James-Potter"
"4";"column";"1570";"5e67e44c0004e22333aba632_Der-Antiquar"
"1";"column";"1572";"5e680af400024edd2921fa87_Eine-letzte-Chance"
"0";"column";"1573";"5e692ef3000b47f422f65a46-Maerz-Richtige-Entscheidung-by-Mozambique"
"4";"column";"1574";"5e694333000b64893068b9a1_The-Garden-of-Eden"
"3";"column";"1575";"5e6996e20005be75c559566_Wenn-zwei-sich-aergern-freut-sich-der"
"9";"column";"1577";"5e6a6ba5000a1adf13048a4c_Verwandtschaft"
"7";"column";"1579";"5e6a8d480005ebb836c5e69b_Alles-war-gut"
"2";"column";"158";"54bd19b50002336536369666_Yara--Ein-Licht-in-der-Dunkelheit"
"4";"column";"1580";"5e6a9b250000270128d6e20a_Lange-Aermel"
"0";"column";"1581";"5e6aa062000bbe40148df5a0_Wie-Licht-und-Schatten"
"2";"column";"1582";"5e6aa611000b3b3a36c8c2f4_Voldemorts-Kinder"
"1";"column";"1583";"5e6b73b1000a440a2b2e875c_The-Howling-of-the-Night"
"3";"column";"1584";"5e6b8bf6000573a229bfd1a7_Schwarz-steht-dir-nicht-Draco"
"0";"column";"1585";"5e6ca8ea000b99a612982268_Vom-Feuer-bis-zur-Glut"
"3";"column";"1586";"5e6d05b700061deb2858c23e_Seasons-of-the-Heart"
"0";"column";"1587";"5e6d05e50006acda33620bb6_Der-Schattenhund"
"0";"column";"1589";"5e6d2bbb000239be1e5859f6_Dear-Self-Stay-Strong"
"7";"column";"159";"54c384ef00031be12a55ab7e_Ron-und-Hermines-Tochter"
"2";"column";"1590";"5e6d3c32000b64892eb77ae5_Gimme-some-Corona"
"7";"column";"1591";"5e6d3fd10000c21a22dc149e_10-kleine-Dinge-aus-dem-Leben-von"
"1";"column";"1592";"5e6d54df0005386a20cff16d_REVELATION-SIRIUS-BLACK"
"5";"column";"1593";"5e6e3862000aba3a3207bc7f_Alles-fuer-die-Familie-Lucius-Malfoy-FF"
"0";"column";"1594";"5e6e4bc8000bbd8c2875c0f8_Da-ist-ein-schmaler-Grad-zwischen-Hass"
"8";"column";"1595";"5e6e60a1000b4e0027ef5038_Dramione--Das-Juwel-der-Schlange"
"8";"column";"1596";"5e6f59c30005cc95340dc407_Todeskind"
"4";"column";"1597";"5e6f69af0009bfa130960d6c_Ein-Abschied"
"5";"column";"1598";"5e6fcacf000b47f425ae62a4-Maerz-Am-Ende-by-Ginada"
"0";"column";"1599";"5e7074a6000baa816a6b9b1_Das-Leben-geht-weiter"
"2";"row";"16";"Albus Dumbledore"
"7";"row";"160";"James Sirius Potter"
"0";"column";"1601";"5e70d84c00062af8104ad284_Schatten-ohne-Licht"
"9";"column";"1602";"5e70e0b30008f2dc10d40295_Dolores-Umbridge-VS-Minerva-McGonagall"
"7";"column";"1603";"5e70fb58000a75a81bf79af7_Corona-Gefahr-Dramione-in-Quarantaene"
"5";"column";"1604";"5e710719000bc24516095b02_Das-Grimmfieber--ab-in-Quarantaene"
"1";"column";"1605";"5e71309600023c8522b67fea_Happier"
"0";"column";"161";"54ce4e9c00048a203239e368_En-Temps-Opportun"
"0";"column";"1610";"5e72b13f0008f0b1ccc7c1a_Von-Magiern-zu-Bikern"
"0";"column";"1611";"5e734d99000b84bb30911527_Armortentia"
"7";"column";"1612";"5e739c610008622e1922e8ec_You-are-the-reason"
"3";"column";"1614";"5e73c35f000bc4131dd3e58f_The-Girl-Who-Had-No-Choice"
"8";"column";"1615";"5e73c508000af7b1e8e5db1_Kristallfreundschaft"
"3";"column";"1616";"5e73c7ae000bbc333451ed08_Meine-wundersame-Geschichte-mit-hoch-und-tiefs"
"2";"column";"1617";"5e73ca1f000ba9a622b0483c_Dynasty-Grindeldore-Teil-2"
"4";"column";"1618";"5e73eccb000b6f851bf169a5_Alte-Magie"
"0";"column";"1619";"5e749c5d000bc49a89af4e9_Die-Geschichte-Draco-Malfoys"
"0";"column";"162";"54ceadb700035b541c792888_Turncoat"
"8";"column";"1620";"5e749e310001e55627338e09_Die-Folgen-des-Kriegs"
"7";"column";"1621";"5e74cfde0002f46886d4250_Prisoner-of-Love"
"4";"column";"1622";"5e750a30000bc4b815636590_In-devils-catches"
"5";"column";"1623";"5e752861000bb360234bdc1a_Die-tausend-Namen-des-Lord-Voldemort"
"1";"column";"1624";"5e753293000bc51228c69024_ITS-A-HATE-LOVE-THING--JAMES"
"0";"column";"1625";"5e7548ff000bb3d212a848af_Im-MistelzweigKontinuum"
"1";"column";"1626";"5e761238000613d62e47c67c_When-you-left"
"3";"column";"1627";"5e7619580005625f1c6c914d_Wenn-Alter-und-Krankheit-ihn-vergessen-lassen"
"4";"column";"1628";"5e761bf30005625f3736ff4e_Das-Buch-der-Schatten"
"4";"column";"1629";"5e76291f0005625f23d8f17a_Sie-sieht-mich-einfach-nicht"
"4";"column";"163";"54d4e41a000129a62a056033_Mandala"
"5";"column";"1630";"5e76374f00030dd6af0b5e4_The-Magic-of-the-green-Apple"
"4";"column";"1631";"5e7640f20005625f2e77dc2a_Realitaet-und-Illusion"
"2";"column";"1632";"5e7661d9000023eae70bcc2_Uns-gehoert-die-Zeit"
"4";"column";"1633";"5e7673460009bfa1397dd0c5_30-Dinge-die-Severus-eigentlich-noch-nie"
"0";"column";"1634";"5e7678bf000b5da2246efe48_A-Game"
"5";"column";"1635";"5e7678e100056d22252b06aa_Bjornoya--Von-Baeren-und-Fuechsen"
"0";"column";"1636";"5e76820b000a75a8adb7518_Dramione-Halluzination-oder-Realitaet-ONESHOT"
"3";"column";"1637";"5e7690a7000af4f329558cb4_Liebe-muss-man-sich-erkaempfen"
"3";"column";"1638";"5e769bfa0005ab5a223477dd_Vergissmeinnicht"
"0";"column";"1639";"5e76a2220002f2cf351d51b2_Nichts-ist-so-wie-es-scheint"
"5";"column";"1640";"5e7736a600088e4d312bcc75_Begierde"
"3";"column";"1641";"5e7759a1000bc66510a979a9_Are-you-ready-for-some-Dark-Magic"
"4";"column";"1642";"5e7763fd0005625f1d67a1c5_Games-of-the-Reaper--Wenn-das"
"4";"column";"1643";"5e776fb00006d4c71b4fc06e_Zwischen-Traeumen-und-der-Wirklichkeit"
"0";"column";"1644";"5e7777810002a98116332c47_Verhaltensanalyse-von-Schlangen-und-anderen-Schuppenkriechtieren"
